timestamp,middleware_hsf_provider_rt,middleware_metaq_send_success_rate,middleware_hsf_provider_biz_pool_usage,middleware_tddl_read_table_rt,middleware_tddl_read_table_success_rate,middleware_tair_read_hit_rate,pod_nginx_rt,middleware_tddl_write_table_success_rate,pod_nginx_qps,middleware_metaq_receive_success_rate,middleware_tair_write_success_rate,middleware_notify_send_qps,middleware_metaq_receive_rt,pod_event_oom,middleware_hsf_consumer_rt,middleware_tddl_write_table_rt,middleware_hsf_consumer_success_rate,middleware_notify_receive_qps,middleware_hsf_online,middleware_tair_write_qps,jvm_gc_fgc_time,middleware_hsf_consumer_qps,middleware_hsf_provider_success_rate,pod_cpu_load_average_1m_util_limit_v2,middleware_notify_receive_rt,middleware_tair_read_qps,middleware_tair_write_rt,middleware_metaq_send_rt,middleware_tair_read_rt,middleware_hsf_provider_qps,middleware_tair_read_success_rate,pod_network_retran_util,middleware_notify_receive_success_rate,jvm_gc_fgc_count,pod_cpu_limit_usage
1747073400000,94.9926,1.0,0.0694,2.4331,1.0,0.0306,0.9873,1.0,5.0118,0.9896,1.0,0.0,14.6647,0.0,24.5431,2.2363,0.9973,0.0168,1.0,1e-04,0.0,0.0174,1.0,0.16,40.1619,0.0468,1.3333,3.1822,0.5051,0.0181,1.0,0.0152,0.9452,0.0,0.1526
1747073460000,95.1664,1.0,0.0694,1.547,1.0,0.0258,0.9824,1.0,5.0362,0.997,1.0,0.0,6.8283,0.0,28.482,2.2451,0.9976,0.0168,1.0,0.0002,0.0,0.0176,1.0,0.1667,45.4598,0.0468,1.2581,3.0988,0.5063,0.0174,1.0,0.0212,0.954,0.0,0.154
1747073520000,94.7491,1.0,0.0694,2.0405,1.0,0.02,0.9731,1.0,5.0164,0.9968,1.0,0.0,4.1412,0.0,30.8822,2.2932,0.9988,0.0169,1.0,1e-04,0.0,0.0171,1.0,0.184,32.6454,0.0465,2.2,3.8085,0.4856,0.0175,1.0,0.0195,0.988,0.0,0.1531
1747073580000,93.2084,1.0,0.0694,2.4334,1.0,0.0236,0.9594,1.0,5.03,0.9895,1.0,0.0,14.7389,0.0,24.4714,2.2338,0.9976,0.017,1.0,0.0,0.0,0.0179,1.0,0.1806,34.7262,0.0432,1.0,3.3214,0.4746,0.0177,1.0,0.0161,0.9712,0.0,0.1508
1747073640000,99.0571,1.0,0.0694,1.6481,1.0,0.0287,1.0007,1.0,5.0009,0.9883,1.0,0.0,20.188,0.0,23.7407,2.2049,0.9986,0.0169,1.0,0.0,0.0,0.0175,1.0,0.1812,43.0201,0.0466,1.9091,2.9575,0.5067,0.0177,1.0,0.0164,0.9698,0.0,0.1519
1747073700000,102.2601,1.0,0.0694,2.8111,1.0,0.0208,1.004,1.0,5.0103,0.9967,1.0,0.0,6.2655,0.0,27.6319,2.2426,0.9994,0.0169,1.0,1e-04,0.0,0.0178,1.0,0.1961,36.1607,0.0459,1.25,1.8699,0.476,0.0177,1.0,0.0145,0.9857,0.0,0.1526
1747073760000,91.9929,1.0,0.0694,2.5448,1.0,0.016,0.9797,1.0,5.0045,0.9997,1.0,0.0,1.2812,0.0,24.3053,2.9266,1.0,0.017,1.0,0.0002,0.0,0.0171,1.0,0.1861,13.18,0.0437,1.4167,1.45,0.4777,0.0173,1.0,0.0163,0.985,0.0,0.1497
1747073820000,99.3675,1.0,0.0694,0.9879,1.0,0.0259,1.001,1.0,5.0231,0.9931,1.0,0.0,7.6311,0.0,26.8526,2.2159,0.9981,0.0169,1.0,1e-04,0.0,0.0173,1.0,0.185,28.15,0.042,1.5,1.8333,0.5151,0.0175,1.0,0.0194,0.975,0.0,0.1517
1747073880000,103.2383,1.0,0.0694,2.8708,1.0,0.0375,1.0381,1.0,5.01,0.9954,1.0,0.0,12.9174,0.0,28.1841,2.2126,0.9993,0.0171,1.0,0.0,0.0,0.0191,1.0,0.1924,36.5774,0.0439,2.0,3.535,0.4909,0.0174,1.0,0.0156,0.9902,0.0,0.1492
1747073940000,91.298,1.0,0.0694,4.3518,1.0,0.0317,1.0071,1.0,5.0191,0.9978,1.0,0.0,4.4212,0.0,28.5499,2.2757,0.9992,0.017,1.0,0.0,0.0,0.0181,1.0,0.1838,22.4825,0.0432,1.8571,2.3103,0.4748,0.0178,1.0,0.0103,0.9825,0.0,0.1513
1747074000000,98.3624,1.0,0.0694,3.8881,1.0,0.0185,0.9565,1.0,5.0066,0.998,1.0,0.0,3.1096,0.0,24.4298,2.296,0.9999,0.0171,1.0,1e-04,0.0,0.0177,1.0,0.188,15.2621,0.0456,1.9231,2.4933,0.4952,0.0179,1.0,0.0192,1.0,0.0,0.1501
1747074060000,87.6976,1.0,0.0694,1.4125,1.0,0.0376,0.9591,1.0,5.0227,0.9888,1.0,0.0,14.6665,0.0,24.5829,2.2102,0.9984,0.0171,1.0,0.0002,0.0,0.0187,1.0,0.185,35.7124,0.0444,1.2258,2.684,0.5097,0.0175,1.0,0.0171,0.9775,0.0,0.1495
1747074120000,96.5033,1.0,0.0694,3.2644,1.0,0.0379,1.0028,1.0,5.0036,0.9959,1.0,0.0,9.3413,0.0,24.3233,2.2081,0.9989,0.0168,1.0,1e-04,0.0,0.0181,1.0,0.1793,40.5833,0.0413,1.5,3.6111,0.5023,0.0174,1.0,0.0125,0.9896,0.0,0.151
1747074180000,84.4117,1.0,0.0694,5.4591,1.0,0.029,0.993,0.9982,5.0227,0.9995,1.0,0.0,6.1545,0.0,21.8428,2.2942,0.9999,0.0167,1.0,0.0,0.0,0.0189,1.0,0.1727,24.784,0.0449,1.0,6.2586,0.5118,0.0173,1.0,0.0175,0.9882,0.0,0.1527
1747074240000,103.1369,1.0,0.0694,2.5327,1.0,0.0275,1.0186,1.0,5.0064,0.9988,1.0,0.0,2.5818,0.0,23.9068,2.4975,1.0,0.0169,1.0,0.0,0.0,0.0189,1.0,0.1702,18.254,0.0461,1.7143,3.325,0.5078,0.0173,1.0,0.0154,0.9718,0.0,0.1511
1747074300000,74.1158,1.0,0.0694,1.1271,1.0,0.0311,0.9789,1.0,5.0255,0.9953,1.0,0.0,11.6473,0.0,24.8166,2.2345,0.9995,0.017,1.0,1e-04,0.0,0.0192,1.0,0.1874,44.1584,0.0445,1.6667,1.5326,0.4934,0.018,1.0,0.0156,0.9604,0.0,0.1505
1747074360000,68.7552,1.0,0.0694,0.9312,1.0,0.029,0.9757,1.0,5.0055,0.998,1.0,0.0,2.6157,0.0,24.3825,2.3476,0.9992,0.0169,1.0,0.0002,0.0,0.0185,1.0,0.1778,22.0164,0.0448,1.6667,5.4242,0.5171,0.0177,1.0,0.0217,0.9126,0.0,0.1526
1747074420000,95.276,1.0,0.0694,1.0686,1.0,0.0233,1.008,1.0,5.0209,0.9991,1.0,0.0,0.9652,0.0,21.5257,2.2706,0.9998,0.0167,1.0,1e-04,0.0,0.0197,1.0,0.1887,15.2871,0.0447,1.2,1.1818,0.4846,0.0181,1.0,0.0093,0.9604,0.0,0.1507
1747074480000,91.1893,1.0,0.0694,1.0962,1.0,0.0291,0.9773,0.9984,5.0164,0.9904,1.0,0.0,7.8796,0.0,24.0572,2.4321,0.999,0.017,1.0,0.0,0.0,0.02,1.0,0.1967,30.8796,0.0462,1.0,2.6453,0.4853,0.0177,1.0,0.0161,0.9776,0.0,0.1515
1747074540000,99.1191,1.0,0.0694,1.9637,1.0,0.0414,0.9876,1.0,5.0245,0.9866,1.0,0.0,13.719,0.0,28.8137,2.2901,0.9987,0.0167,1.0,1e-04,97.1818,0.0177,1.0,0.1919,52.7608,0.0438,1.0,1.8901,0.4957,0.0175,1.0,0.0139,0.9468,0.0182,0.1502
1747074600000,106.8651,1.0,0.0694,1.3696,1.0,0.025,3.2413,1.0,4.9773,0.9886,1.0,0.0,22.0316,0.0,26.5642,2.2088,0.9986,0.0168,1.0,1e-04,0.0,0.0184,1.0,0.1782,58.6345,0.0467,1.3333,2.4234,0.5159,0.0179,1.0,0.022,0.9467,0.0,0.1533
1747074660000,92.6911,1.0,0.0694,1.4117,1.0,0.0225,0.9789,0.9967,5.0,0.9984,1.0,0.0,5.1638,0.0,27.5386,2.2791,0.9993,0.0169,1.0,0.0002,0.0,0.0175,1.0,0.1918,36.8859,0.0453,1.1071,2.1515,0.5345,0.0175,1.0,0.0103,0.924,0.0,0.1539
1747074720000,92.7009,1.0,0.0694,1.4099,1.0,0.0359,0.9683,1.0,5.0312,0.9932,1.0,0.0,7.5296,0.0,27.738,2.2842,0.9979,0.0171,1.0,1e-04,0.0,0.0185,1.0,0.1762,49.3896,0.0446,1.2,2.9701,0.5343,0.0177,0.9999,0.0125,0.8988,0.0,0.1521
1747074780000,82.087,1.0,0.0694,2.0797,1.0,0.0335,1.0317,1.0,4.9878,0.9954,1.0,0.0,13.1989,0.0,26.2428,2.2579,0.9996,0.0168,1.0,0.0,0.0,0.017,1.0,0.1853,37.6395,0.0456,1.0,1.7483,0.5418,0.0175,1.0,0.0157,0.884,0.0,0.1516
1747074840000,86.2535,1.0,0.0694,1.683,1.0,0.0323,0.9876,1.0,5.0209,0.9963,1.0,0.0,9.4273,0.0,24.1743,2.1743,0.9993,0.0169,1.0,0.0,0.0,0.0191,1.0,0.1708,28.5975,0.0483,1.1429,1.5849,0.5029,0.0174,1.0,0.0116,0.9528,0.0,0.1525
1747074900000,83.0936,1.0,0.0694,3.1497,1.0,0.032,0.9757,1.0,4.9903,0.9937,1.0,0.0,5.9817,0.0,24.085,2.1898,0.9982,0.0168,1.0,1e-04,0.0,0.018,1.0,0.1702,25.7884,0.0423,1.6667,1.9469,0.5018,0.0177,1.0,0.0154,0.9625,0.0,0.1498
1747074960000,80.8004,1.0,0.0694,1.967,1.0,0.0333,0.9928,1.0,5.0092,0.996,1.0,0.0,4.4062,0.0,22.2658,2.2574,0.9997,0.0171,1.0,1e-04,0.0,0.0176,1.0,0.168,20.7401,0.051,1.4167,2.5856,0.4858,0.0174,1.0,0.0197,0.8953,0.0,0.149
1747075020000,90.2044,1.0,0.0694,2.2865,1.0,0.0249,0.9861,1.0,4.9936,0.9996,1.0,0.0,5.5686,0.0,25.9514,2.2329,1.0,0.017,1.0,1e-04,0.0,0.0185,1.0,0.1708,27.1107,0.0438,1.3529,3.3827,0.4957,0.0173,1.0,0.016,0.9303,0.0,0.1505
1747075080000,75.6701,1.0,0.0694,1.0463,1.0,0.0302,0.9891,1.0,5.0191,0.9964,1.0,0.0,9.3854,0.0,23.0238,2.1693,0.9997,0.0172,1.0,0.0,0.0,0.0179,1.0,0.1827,26.3574,0.0455,1.5,3.3295,0.4934,0.0173,1.0,0.0224,0.8628,0.0,0.1488
1747075140000,75.1781,1.0,0.0694,1.3609,1.0,0.0303,0.9741,1.0,4.9955,0.998,1.0,0.0,3.566,0.0,21.4411,2.3694,0.9994,0.017,1.0,0.0,0.0,0.0171,1.0,0.1846,13.8883,0.0447,2.5714,2.8475,0.5092,0.0173,1.0,0.0117,0.8252,0.0,0.1487
1747075200000,88.3447,1.0,0.0694,3.8587,1.0,0.0228,0.917,1.0,5.0193,0.9978,1.0,0.0,3.5187,0.0,23.8563,2.2333,0.9995,0.0169,1.0,1e-04,0.0,0.0191,1.0,0.18,22.6729,0.0428,1.3125,1.9265,0.4982,0.018,1.0,0.0113,0.947,0.0,0.146
1747075260000,104.9281,1.0,0.0694,2.2639,1.0,0.0184,0.9683,1.0,5.0148,0.9987,1.0,0.0,3.3068,0.0,23.5593,2.2889,0.9998,0.0168,1.0,0.0002,0.0,0.017,1.0,0.1737,34.845,0.0434,1.4,3.0588,0.515,0.0174,1.0,0.0147,0.99,0.0,0.1466
1747075320000,88.2539,1.0,0.0694,2.5142,1.0,0.0133,0.9781,1.0,5.043,0.9986,1.0,0.0,2.3842,0.0,21.8305,2.3897,1.0,0.0169,1.0,1e-04,0.0,0.0192,1.0,0.173,16.9336,0.0436,1.2,1.5,0.5359,0.0174,1.0,0.0162,1.0,0.0,0.148
1747075380000,90.2935,1.0,0.0694,3.099,1.0,0.0179,0.9892,1.0,5.0155,0.9986,1.0,0.0,3.563,0.0,23.305,2.3185,0.9994,0.0169,1.0,0.0,0.0,0.019,1.0,0.1649,18.6667,0.042,1.5,3.617,0.502,0.0172,1.0,0.0175,0.9889,0.0,0.1463
1747075440000,82.7518,1.0,0.0694,2.9633,1.0,0.0191,0.9798,1.0,5.0155,0.999,1.0,0.0,2.3562,0.0,21.8104,2.2491,0.9998,0.0171,1.0,1e-04,0.0,0.0169,1.0,0.1784,12.7629,0.045,1.4286,1.4918,0.505,0.0173,1.0,0.0129,0.9181,0.0,0.1479
1747075500000,97.8814,1.0,0.0694,3.1407,1.0,0.0277,1.0231,1.0,5.0211,0.9941,1.0,0.0,3.064,0.0,20.9732,2.2152,0.9991,0.017,1.0,1e-04,0.0,0.0191,1.0,0.1793,15.934,0.0453,1.3333,1.4222,0.5063,0.0173,1.0,0.0121,0.9965,0.0,0.1497
1747075560000,99.1656,1.0,0.0694,2.6207,1.0,0.0254,0.9897,1.0,5.0082,0.9982,1.0,0.0,1.3281,0.0,22.574,2.5504,1.0,0.0167,1.0,0.0002,0.0,0.0176,1.0,0.1839,15.4645,0.0442,1.2903,1.6897,0.5139,0.0171,1.0,0.024,0.9563,0.0,0.1495
1747075620000,93.3664,1.0,0.0694,1.1175,1.0,0.0341,1.0029,1.0,5.0103,0.9978,1.0,0.0,4.3783,0.0,23.6756,2.2286,0.9988,0.017,1.0,1e-04,0.0,0.0194,1.0,0.1889,18.7423,0.0425,1.2,1.525,0.5119,0.0172,1.0,0.0127,0.9898,0.0,0.1499
1747075680000,98.3743,1.0,0.0694,3.5794,1.0,0.0338,0.9671,1.0,5.0264,0.9975,1.0,0.0,4.7875,0.0,23.7076,2.274,0.9993,0.0169,1.0,0.0,0.0,0.0202,1.0,0.1843,33.205,0.0441,1.5,1.8471,0.5508,0.0177,1.0,0.0182,0.9874,0.0,0.1506
1747075740000,91.5871,1.0,0.0694,3.25,1.0,0.0235,1.0112,1.0,4.9964,0.9973,1.0,0.0,1.7948,0.0,22.2439,2.2951,1.0,0.0168,1.0,1e-04,0.0,0.017,1.0,0.1807,19.7294,0.0418,1.2857,3.3404,0.5964,0.0174,1.0,0.0123,0.9706,0.0,0.1499
1747075800000,94.9416,1.0,0.0694,5.0504,1.0,0.0274,0.9814,1.0,5.0064,0.9942,1.0,0.0,12.63,0.0,21.2198,2.278,0.9991,0.0172,1.0,1e-04,0.0,0.0208,1.0,0.1896,26.7943,0.0413,1.625,3.0231,0.5244,0.0176,1.0,0.0159,0.9928,0.0,0.1482
1747075860000,90.8105,1.0,0.0694,1.2331,1.0,0.0182,1.01,1.0,4.9992,0.9999,1.0,0.0,1.2351,0.0,17.5519,2.581,1.0,0.0169,1.0,1e-04,0.0,0.0207,1.0,0.1778,18.4477,0.0489,1.4167,1.6842,0.5051,0.0172,1.0,0.0231,0.9826,0.0,0.15
1747075920000,86.1149,1.0,0.0694,3.3736,1.0,0.0185,0.9835,1.0,4.9938,0.9995,1.0,0.0,0.7168,0.0,24.0109,2.2456,1.0,0.0169,1.0,1e-04,0.0,0.0169,1.0,0.1702,8.0851,0.0446,1.3,1.4,0.52,0.0174,1.0,0.02,0.8936,0.0,0.1501
1747075980000,96.6044,1.0,0.0694,7.731,1.0,0.0185,0.9724,1.0,4.9982,0.9996,1.0,0.0,1.4443,0.0,19.3396,2.2074,0.9998,0.0171,1.0,0.0,0.0,0.02,1.0,0.1688,14.553,0.0429,1.5,3.5,0.4902,0.0171,1.0,0.0207,0.9885,0.0,0.1488
1747076040000,95.242,1.0,0.0694,2.9431,1.0,0.016,1.0105,1.0,5.02,0.9984,1.0,0.0,3.5177,0.0,25.1907,2.2242,0.9998,0.0167,1.0,1e-04,0.0,0.0171,1.0,0.17,15.2959,0.045,0.9286,2.1064,0.5004,0.0173,1.0,0.027,0.9586,0.0,0.1462
1747076100000,86.1885,1.0,0.0694,1.1954,1.0,0.0316,0.9543,1.0,5.0164,0.9985,1.0,0.0,2.9119,0.0,20.8938,2.2587,0.9998,0.0173,1.0,1e-04,0.0,0.019,1.0,0.1588,19.9272,0.0434,1.1667,1.7581,0.5146,0.0172,1.0,0.0107,0.9073,0.0,0.1462
1747076160000,92.5288,1.0,0.0694,0.9801,1.0,0.0142,0.9523,1.0,5.0291,0.9986,1.0,0.0,1.8438,0.0,23.4907,2.2701,0.999,0.0168,1.0,0.0002,0.0,0.017,1.0,0.171,15.4756,0.0457,1.8333,1.44,0.5029,0.0172,1.0,0.014,0.8963,0.0,0.1467
1747076220000,97.4928,1.0,0.0694,1.0595,1.0,0.0108,1.0261,1.0,5.0182,0.9993,1.0,0.0,2.0019,0.0,19.7167,2.3694,1.0,0.0172,1.0,1e-04,0.0,0.02,1.0,0.183,18.6716,0.0476,1.4,1.7333,0.5002,0.0174,1.0,0.0182,0.997,0.0,0.1471
1747076280000,105.5194,1.0,0.0694,1.1811,1.0,0.0146,0.9667,1.0,5.0139,0.9985,1.0,0.0,3.8062,0.0,22.9369,2.3547,0.9992,0.0168,1.0,0.0,0.0,0.0186,1.0,0.176,22.1756,0.045,1.5,1.8302,0.5203,0.0172,1.0,0.0129,0.9928,0.0,0.1471
1747076340000,103.9209,1.0,0.0694,2.7509,1.0,0.0241,0.9685,1.0,5.0083,0.9984,1.0,0.0,2.6011,0.0,20.1577,2.2613,0.9996,0.0168,1.0,1e-04,0.0,0.0196,1.0,0.187,19.476,0.0409,1.0,3.8696,0.5243,0.0175,1.0,0.0135,0.976,0.0,0.1483
1747076400000,67.1877,1.0,0.0694,1.7374,1.0,0.0323,1.0063,1.0,5.0082,0.9996,1.0,0.0,0.94,0.0,27.2317,2.2942,0.9994,0.0167,1.0,1e-04,87.7455,0.0173,1.0,0.1804,38.4771,0.0438,1.5,3.2562,0.5032,0.0177,1.0,0.0196,0.9817,0.0182,0.149
1747076460000,91.4209,1.0,0.0694,1.0277,1.0,0.0515,0.9934,1.0,4.961,0.9995,1.0,0.0,0.9536,0.0,24.6444,2.3378,0.9991,0.0167,1.0,0.0002,0.0,0.0184,1.0,0.179,38.2424,0.042,1.7917,2.0492,0.55,0.0172,1.0,0.0139,0.9727,0.0,0.1573
1747076520000,79.2378,1.0,0.0694,2.7621,1.0,0.019,1.0228,1.0,5.0073,0.9998,1.0,0.0,2.4963,0.0,26.5797,2.3039,1.0,0.017,1.0,1e-04,101.6727,0.0169,1.0,0.1814,18.7583,0.0442,1.3636,3.125,0.5327,0.0174,1.0,0.0131,0.9458,0.0182,0.1583
1747076580000,86.1666,1.0,0.0694,1.9515,1.0,0.0345,0.9858,1.0,5.0786,0.9984,1.0,0.0,2.0661,0.0,48.0157,2.2914,0.9982,0.0168,1.0,1e-04,0.0,0.0194,1.0,0.1859,42.3901,0.0428,1.2222,1.4551,0.5512,0.0172,1.0,0.0161,0.9043,0.0,0.1528
1747076640000,82.3778,1.0,0.0694,1.831,1.0,0.0585,1.6894,1.0,4.9964,0.9987,1.0,0.0,1.66,0.0,28.7001,2.2476,0.998,0.0173,1.0,1e-04,0.0,0.0173,1.0,0.1849,75.5371,0.0432,2.75,2.673,0.5368,0.0175,1.0,0.0112,0.8429,0.0,0.1519
1747076700000,78.4651,1.0,0.0694,2.8136,1.0,0.0353,0.9958,1.0,5.06,0.9996,1.0,0.0,1.1293,0.0,28.9034,2.1803,0.9985,0.0169,1.0,1e-04,0.0,0.0182,1.0,0.1854,56.0267,0.0458,1.25,2.0865,0.5421,0.0174,1.0,0.0134,0.8967,0.0,0.1617
1747076760000,104.4899,1.0,0.0694,2.4391,1.0,0.052,1.0128,1.0,5.0812,0.9846,1.0,0.0,15.4983,0.0,30.095,2.2684,0.9992,0.0168,1.0,0.0002,0.0,0.0172,1.0,0.1899,83.6538,0.0421,1.5,2.3216,0.5107,0.0173,1.0,0.012,0.9487,0.0,0.1599
1747076820000,99.7409,1.0,0.0694,2.1027,1.0,0.0385,1.0241,1.0,5.0665,0.9922,1.0,0.0,10.5009,0.0,29.4608,2.2293,0.998,0.0171,1.0,1e-04,0.0,0.0173,1.0,0.1848,56.1647,0.0434,1.2143,2.0058,0.5394,0.0173,1.0,0.0272,0.8824,0.0,0.1528
1747076880000,84.12,1.0,0.0694,1.1374,1.0,0.0406,0.9975,1.0,5.0701,0.9999,1.0,0.0,0.6467,0.0,27.3765,2.2957,1.0,0.0168,1.0,0.0,0.0,0.0169,1.0,0.1796,41.608,0.0423,1.5,3.1628,0.539,0.0172,1.0,0.0117,0.8593,0.0,0.1528
1747076940000,98.8613,1.0,0.0694,1.0069,1.0,0.0166,1.0169,1.0,5.0765,0.9998,1.0,0.0,0.5828,0.0,27.6487,2.3362,0.9994,0.0169,1.0,1e-04,0.0,0.0169,1.0,0.1835,50.1932,0.0427,1.4286,2.6667,0.5408,0.0173,1.0,0.0233,0.913,0.0,0.1585
1747077000000,104.6992,1.0,0.0694,2.9519,1.0,0.0203,0.9947,1.0,5.0673,0.9907,1.0,0.0,12.6893,0.0,24.7783,2.262,0.9992,0.0169,1.0,1e-04,0.0,0.017,1.0,0.1848,49.8438,0.0421,1.4167,2.5867,0.5575,0.0174,1.0,0.0115,0.9438,0.0,0.1569
1747077060000,92.8824,1.0,0.0694,4.6541,1.0,0.024,0.9705,1.0,5.0705,0.9985,1.0,0.0,1.5712,0.0,25.9616,2.1955,0.9977,0.017,1.0,0.0004,0.0,0.0172,1.0,0.1838,18.8021,0.0408,1.4194,2.902,0.5522,0.0172,1.0,0.0159,0.984,0.0,0.149
1747077120000,92.9686,1.0,0.0694,2.7859,1.0,0.026,0.9839,1.0,5.0777,0.9999,1.0,0.0,0.6331,0.0,26.7061,2.2876,0.9993,0.0168,1.0,1e-04,0.0,0.0169,1.0,0.1798,27.2066,0.0455,1.2,4.675,0.5158,0.0171,1.0,0.0137,0.9812,0.0,0.1497
1747077180000,102.0823,1.0,0.0694,2.3309,1.0,0.031,0.9773,1.0,5.08,0.9997,1.0,0.0,0.7564,0.0,26.7474,2.2302,0.9982,0.0167,1.0,0.0,0.0,0.017,1.0,0.1774,30.1667,0.0418,1.0,2.4101,0.5905,0.0173,1.0,0.0127,0.9902,0.0,0.1559
1747077240000,88.1777,1.0,0.0694,3.1597,1.0,0.0275,0.9806,1.0,5.0721,0.9978,1.0,0.0,5.7421,0.0,25.2884,2.2608,0.9992,0.0171,1.0,1e-04,0.0,0.0172,1.0,0.1695,37.4103,0.041,1.1429,1.513,0.5503,0.0173,1.0,0.0148,0.9538,0.0,0.1556
1747077300000,96.5625,1.0,0.0694,2.5421,1.0,0.0292,1.0003,1.0,5.0564,0.9956,1.0,0.0,5.7558,0.0,27.9115,2.2418,0.9987,0.0168,1.0,1e-04,0.0,0.0179,1.0,0.1694,46.0216,0.0424,1.0833,1.6486,0.533,0.0175,1.0,0.0123,0.9698,0.0,0.1474
1747077360000,62.9812,1.0,0.0694,2.9544,1.0,0.0185,1.008,1.0,5.0727,1.0,1.0,0.0,0.4211,0.0,25.9483,2.3085,1.0,0.0173,1.0,0.0003,0.0,0.0169,1.0,0.17,26.725,0.0465,1.625,3.2766,0.5307,0.0173,1.0,0.0235,0.8313,0.0,0.1486
1747077420000,78.9762,1.0,0.0694,1.5597,1.0,0.0447,0.957,1.0,5.052,0.9996,1.0,0.0,0.7382,0.0,23.9873,2.2473,0.9983,0.0169,1.0,1e-04,0.0,0.0179,1.0,0.1633,32.6461,0.0411,1.3571,2.0203,0.5394,0.0174,1.0,0.0168,0.893,0.0,0.1537
1747077480000,89.9097,1.0,0.0694,3.1295,1.0,0.0406,0.9838,1.0,5.0901,0.9913,1.0,0.0,9.8717,0.0,22.9138,2.1767,0.9981,0.017,1.0,0.0,0.0,0.0173,1.0,0.1876,17.4737,0.0438,1.5,1.84,0.5235,0.0171,1.0,0.0172,0.9105,0.0,0.1547
1747077540000,107.8837,1.0,0.0694,3.5173,1.0,0.0383,0.9612,1.0,5.0656,0.9973,1.0,0.0,4.2194,0.0,23.8559,2.2795,0.9989,0.0167,1.0,0.0,0.0,0.0177,1.0,0.1868,38.5305,0.0439,1.4286,2.5202,0.5568,0.0175,1.0,0.0179,0.9677,0.0,0.1476
1747077600000,99.3631,1.0,0.0694,4.6108,1.0,0.039,1.0062,1.0,5.0727,0.9998,1.0,0.0,0.7754,0.0,25.7534,2.2421,0.9998,0.0169,1.0,0.0002,0.0,0.0173,1.0,0.1897,54.8608,0.042,1.1905,2.3846,0.5403,0.0179,1.0,0.0162,0.8918,0.0,0.1519
1747077660000,94.057,1.0,0.0694,2.164,1.0,0.0217,0.9805,1.0,5.0691,0.9999,1.0,0.0,0.4305,0.0,22.6833,2.3333,1.0,0.0168,1.0,0.0002,0.0,0.0175,1.0,0.1878,18.7716,0.0419,1.5417,4.8718,0.5487,0.0177,1.0,0.0142,0.963,0.0,0.1562
1747077720000,100.9944,1.0,0.0694,2.5739,1.0,0.0232,0.9648,1.0,5.0712,0.9977,1.0,0.0,4.1803,0.0,25.4444,2.279,0.9988,0.0168,1.0,1e-04,0.0,0.0179,1.0,0.1905,41.1106,0.0469,1.4,1.5556,0.5014,0.0173,1.0,0.0222,0.9849,0.0,0.1543
1747077780000,106.683,1.0,0.0694,8.8561,1.0,0.0106,0.9734,1.0,5.08,0.9992,1.0,0.0,0.963,0.0,25.1347,2.3957,0.9994,0.0169,1.0,0.0,0.0,0.0176,1.0,0.1955,24.5904,0.0474,1.5,5.8889,0.5091,0.0172,1.0,0.0153,0.9819,0.0,0.1502
1747077840000,62.687,1.0,0.0694,3.6059,1.0,0.0489,0.9893,1.0,5.0791,0.9996,1.0,0.0,0.9796,0.0,25.2994,2.2326,0.9988,0.0171,1.0,1e-04,0.0,0.017,1.0,0.1845,34.0543,0.0407,1.4286,1.9508,0.5431,0.0172,1.0,0.0176,0.8416,0.0,0.1481
1747077900000,59.7667,1.0,0.0694,1.0299,1.0,0.0423,0.9795,1.0,5.0718,0.9996,1.0,0.0,0.8208,0.0,25.8501,2.257,0.9991,0.0173,1.0,1e-04,0.0,0.0177,1.0,0.1752,59.0638,0.0449,1.625,3.0838,0.5303,0.0175,1.0,0.0159,0.7589,0.0,0.1556
1747077960000,52.1855,1.0,0.0694,1.1852,1.0,0.0455,0.9425,1.0,5.08,0.9978,1.0,0.0,6.7409,0.0,27.9188,2.283,0.9993,0.0171,1.0,0.0003,0.0,0.0173,1.0,0.1924,39.8277,0.04,1.3333,2.1786,0.5401,0.0173,1.0,0.0179,0.6993,0.0,0.1559
1747078020000,42.7305,1.0,0.0694,1.104,1.0,0.0258,1.0153,1.0,5.0709,0.9994,1.0,0.0,1.9809,0.0,24.2898,2.3879,0.9996,0.0173,1.0,1e-04,0.0,0.0178,1.0,0.1762,23.4747,0.0429,1.5,2.913,0.5742,0.0173,1.0,0.0129,0.7665,0.0,0.1471
1747078080000,64.6286,1.0,0.0694,1.1316,1.0,0.0318,0.9742,1.0,5.0809,0.9998,1.0,0.0,0.5346,0.0,27.0023,2.373,0.9994,0.0172,1.0,0.0,0.0,0.0168,1.0,0.1751,30.0549,0.0444,1.0,2.6912,0.5179,0.0171,1.0,0.0125,0.7561,0.0,0.1488
1747078140000,86.7154,1.0,0.0694,2.5995,1.0,0.0305,0.9948,1.0,5.0773,0.9998,1.0,0.0,0.4963,0.0,24.0246,2.2626,0.9998,0.0171,1.0,1e-04,0.0,0.0176,0.9992,0.179,28.4739,0.0422,1.0714,2.5976,0.5725,0.0173,1.0,0.0126,0.9174,0.0,0.1534
1747078200000,89.2656,1.0,0.0694,1.6583,1.0,0.0314,0.9764,1.0,5.0727,0.9927,1.0,0.0,9.537,0.0,22.6083,2.2012,0.9978,0.0167,1.0,1e-04,0.0,0.0169,1.0,0.1856,46.929,0.0465,1.4167,2.2754,0.5404,0.0176,1.0,0.0144,0.9016,0.0,0.1544
